,index,MEMBER_NO,ID,PW,NAME,MOBILE_NO,RRN,BIRTHDAY,AGE,GENDER,ISNATIVE,ADDRESS,ADDRESS_DETAIL
2666,2667,Z3924227771ST,byeongceol57@live.com68,492119,이경희,032-879-4232,668084-1802290,1973-10-04,48,F,N,대구광역시 강남구,언주가 (지민이면)
2667,2668,Z5514217001ST,jungsuhong@daum.net33,287756,윤현숙,052-002-9309,722395-1888278,1975-10-18,43,F,N,강원도 단양군,오금로 (건우이리)
2668,2669,Z7714268501ST,areumbag@hotmail.com370,436880,김서윤,016-704-5766,778254-1481614,1931-04-01,68,F,N,충청북도 고양시,영통구 강남대로 (성진김이면)
2669,2670,Z4644211931ST,hyeonugim@daum.net609,892068,이재호,02-7154-6460,657312-2206178,1977-11-20,45,M,N,전라남도 화성시,상록구 가락100가 (하윤류리)
2670,2671,Z0323241161ST,heojinho@ju.net165,396287,박윤서,017-620-1410,883771-1682858,1995-04-12,27,F,F,울산광역시 강서구,가락거리 (지우윤김마을)
2671,2672,Z8724261031ST,seongmini@live.com7,369432,김준혁,044-721-2803,763501-2113821,1938-11-15,74,M,N,광주광역시 중구,가락길
2672,2673,Z7714258811ST,ggim@yuhanhoesa.net54,554630,백서윤,041-655-2375,754033-1322321,1960-03-25,76,M,N,서울특별시 중구,개포262길
2673,2674,Z7224253401ST,hayun07@jusighoesa.kr25,261769,문준서,042-316-5798,766564-1729804,1968-10-02,57,F,N,제주특별자치도 이천시,잠실2로 (정자고마을)
2674,2675,Z6704243361ST,yeonghyii@dreamwiz.com197,746482,노재현,052-141-7261,742697-1977451,1966-06-27,50,M,N,충청북도 안산시,백제고분로
2675,2676,Z9914247541ST,zgim@gimsinsong.com696,753021,강명자,018-830-3463,951577-2114611,1957-03-22,66,M,N,강원도 오산시,압구정05로
2676,2677,Z7304237951ST,ihyejin@jusighoesa.kr61,136450,김순자,043-246-3589,833320-1383109,1961-08-31,55,F,N,서울특별시 양천구,서초중앙6가 (지연최김리)
2677,2678,Z1273296271ST,gimmisug@hanmail.net862,255634,안경수,032-773-7595,856649-1976704,1995-04-24,26,M,N,충청남도 부여군,봉은사441거리
2678,2679,Z4724264431ST,sanghun59@nate.com211,512308,이상현,054-898-9000,841099-1365164,1979-05-28,42,F,N,전라남도 부천시,양재천9로
2679,2680,Z0253242201ST,donghyeonu@coeyun.com235,410055,남정순,070-5185-6914,946690-1452008,1994-08-11,21,F,N,전라남도 보령시,언주거리
2680,2681,Z1724278711ST,gimseohyeon@ju.kr153,407252,강아름,063-931-4304,870376-1690701,1998-03-01,23,F,N,전라북도 성남시,테헤란246로 (정식김동)
2681,2682,Z2524213621ST,jiyeongi@gmail.com830,713524,이지혜,061-793-6136,820611-1779656,1990-06-30,37,F,N,인천광역시 구로구,석촌호수70거리
2682,2683,Z1613243421ST,yejun12@live.com67,650415,손서영,061-230-8165,648705-2049307,1997-11-27,20,F,N,대구광역시 성북구,개포3길 (현지이안리)
2683,2684,Z5913277751ST,jongsu12@daum.net707,344857,김준혁,019-059-2759,630568-1659718,1967-07-10,58,M,N,경기도 천안시,학동길 (성현류이면)
2684,2685,Z0814219811ST,jeonghun23@dreamwiz.com509,219514,김상현,061-642-4196,865015-1134357,1992-03-24,22,F,N,울산광역시 도봉구,백제고분가
2685,2686,Z7963252811ST,seongsu34@naver.com626,332381,김춘자,051-279-5569,761621-2289946,1947-03-01,70,M,N,제주특별자치도 가평군,백제고분896거리
2686,2687,Z6714282841ST,baegjinu@gimgimgim.net153,812323,김지훈,032-152-7781,797194-1917030,1970-07-28,59,F,N,부산광역시 서구,가락812거리 (지현김이리)
2687,2688,Z7504285781ST,ei@hotmail.com504,280522,이성수,064-730-1275,707932-1241796,1961-01-31,57,M,N,경기도 의왕시,청원구 선릉2길 (정식김이읍)
2688,2689,Z4013210261ST,seonghuni@yu.com786,201634,김예지,070-5978-3740,602860-1416273,1978-07-21,49,F,F,부산광역시 용산구,압구정거리
2689,2690,Z5644214781ST,cgim@naver.com977,575063,강진호,016-888-7362,787917-1749975,1965-02-12,53,M,N,전라북도 고양시,서초대8로 (성훈안최읍)
2690,2691,Z8124266991ST,minseoson@anbag.com14,461032,이정자,017-808-7218,777459-1888093,1941-07-20,65,F,N,인천광역시 중구,개포가
2691,2692,Z3863289301ST,seonyeong75@naver.com156,901736,이경숙,051-007-5971,719381-1121363,1977-12-13,44,M,N,광주광역시 서초구,학동가
2692,2693,Z7744248871ST,gimujin@daum.net791,948376,류윤서,041-591-2726,969053-1838885,1931-11-03,61,F,N,세종특별자치시 노원구,잠실9거리 (민수박윤마을)
2693,2694,Z6644232301ST,jongsu52@ii.kr513,959159,배예진,051-905-3321,718471-2348204,1964-06-05,52,M,N,경기도 고성군,압구정길 (영일박읍)
2694,2695,Z0143281671ST,jeongsugca@naver.com338,936602,이옥순,054-904-8041,764891-1349424,1995-02-20,20,M,N,대전광역시 강서구,소사구 오금761길
2695,2696,Z7833231531ST,ki@coegim.org820,263476,권준영,051-155-7229,771404-1448090,1956-07-29,75,F,N,경상남도 수원시,영동대거리 (명숙배면)
2696,2697,Z5423237241ST,heojuweon@yuhanhoesa.org633,997201,이미경,02-6275-0414,917406-1881884,1965-02-06,53,M,N,전라북도 아산시,만안구 반포대길 (지영이면)
2697,2698,Z0114278611ST,caeweon59@nate.com983,158659,장영진,052-390-6102,719371-1311914,2000-05-05,29,M,N,경상북도 안산시,양재천8길 (현지김김리)
2698,2699,Z7644237291ST,junseoi@naver.com690,387099,강현우,064-749-7299,971943-1181689,1958-10-15,71,F,N,울산광역시 노원구,만안구 도산대084거리
2699,2700,Z4353220851ST,hyeonjuna@live.com974,850729,송지영,054-966-7156,904266-1368583,1974-09-02,44,M,N,부산광역시 북구,서초중앙4길 (진우강김마을)
2700,2701,Z7534278231ST,seongjinbae@jusighoesa.net332,872819,이정훈,055-910-7261,699008-1435729,1969-09-06,57,M,N,인천광역시 노원구,석촌호수거리 (정웅권면)
2701,2702,Z1573232441ST,ggim@daum.net730,863375,우춘자,053-481-6534,848356-1506615,1998-02-23,21,M,N,울산광역시 용산구,가락거리 (옥자김리)
2702,2703,Z7213299081ST,gimjeongsun@gimii.com457,650714,최건우,051-283-9475,729252-2296369,1964-02-16,55,M,N,경기도 고성군,영동대0길
2703,2704,Z4644228621ST,gimhyeonu@ju.kr231,308829,권종수,033-002-2491,715027-2281485,1978-12-19,45,F,N,경상남도 천안시,선릉길 (유진이읍)
2704,2705,Z1743237291ST,gangyeonghwan@live.com514,859920,이명자,052-671-6917,897980-1398869,1982-06-16,38,M,N,부산광역시 북구,선릉가
2705,2706,Z0634282491ST,ebag@gimhongryu.com218,476313,이정희,042-012-3379,642132-1830977,1994-08-22,20,F,N,서울특별시 중랑구,잠실가 (미영이읍)
2706,2707,Z5643257461ST,eungyeong37@nate.com206,883169,고지아,052-873-5099,630991-1160229,1965-03-08,54,M,N,충청남도 안양시,백제고분길 (동현박면)
2707,2708,Z7633212211ST,jeongsig05@songgimseo.kr140,219348,최순자,032-627-4517,685340-1338087,1949-08-15,74,M,N,대구광역시 구로구,석촌호수가 (경수김리)
2708,2709,Z2224277161ST,jeongsugim@live.com673,627719,김춘자,043-601-0035,693921-1822840,1981-02-13,38,M,N,광주광역시 영등포구,테헤란가
2709,2710,Z5534293381ST,ogim@hotmail.com23,696859,최정숙,070-4077-8161,788707-2224059,1965-04-20,57,F,N,충청북도 의정부시,가락61길 (영길강동)
2710,2711,Z8733210371ST,hyejinsong@daum.net301,412397,박준호,053-697-1268,703739-1534680,1946-01-23,60,M,N,전라북도 양구군,역삼로 (종수이이읍)
2711,2712,Z4644230951ST,jeongung97@daum.net928,199882,양보람,017-401-9729,950051-1539423,1972-07-16,49,F,N,제주특별자치도 증평군,삼성651거리 (우진김마을)
2712,2713,Z4733277731ST,coeyunseo@gimbag.org458,537041,한유진,02-9290-5360,873367-2198661,1971-01-28,47,M,N,광주광역시 동대문구,도산대0가 (서준손리)
2713,2714,Z9573264621ST,zgim@jusighoesa.kr963,795949,이서준,031-613-0939,671235-1316735,1941-11-16,72,M,N,충청북도 안양시,오금1로
2714,2715,Z7724261351ST,gimeunju@daum.net91,751065,박성훈,019-038-2217,828142-2177244,1960-07-10,74,F,N,전라북도 충주시,테헤란27로
2715,2716,Z2914222391ST,minseoi@yuhanhoesa.com612,731186,박민석,052-585-9989,912371-1651147,1982-11-12,32,F,N,경기도 부천시,오금길 (동현이동)
2716,2717,Z7714285751ST,gimmijeong@yuhanhoesa.org745,653422,백윤서,054-481-1413,692994-2267246,1940-08-21,71,F,N,전라남도 음성군,잠실87로 (진호이면)
2717,2718,Z6314294761ST,hyeonsuggim@nate.com164,667441,김미영,032-362-9014,849753-1391803,1966-02-15,51,M,N,대구광역시 도봉구,학동07길
2718,2719,Z5073260521ST,gimyeji@ju.org391,693996,최지후,017-069-5920,853029-2171955,1976-01-14,43,F,N,부산광역시 구로구,영동대65길
2719,2720,Z3604241131ST,yeonghwan70@jangyuni.kr15,660516,김예원,031-018-9612,681679-1368104,1972-10-07,49,M,N,서울특별시 도봉구,테헤란가
2720,2721,Z8644282891ST,iju@gmail.com188,125187,김성호,044-216-0331,699099-1190510,1941-05-10,72,F,N,강원도 포천시,개포길 (명자박김동)
2721,2722,Z9534284951ST,jeongsig19@jusighoesa.net596,935588,이준영,016-501-4112,723363-1539817,1960-08-02,64,F,N,경상북도 용인시,역삼088가 (재호최면)
2722,2723,Z1824280941ST,minseou@yuhanhoesa.kr76,482385,최경숙,017-295-1108,786430-1676805,1987-08-21,37,M,N,경기도 고성군,논현938가 (경희박리)
2723,2724,Z9514214381ST,abag@ju.com412,639115,김도현,017-634-0520,746299-1211352,1936-07-17,73,M,N,서울특별시 성동구,테헤란로 (정웅김리)
2724,2725,Z8443289821ST,mi@nate.com111,538928,이성훈,062-974-0024,958637-1450524,1957-01-04,72,M,N,경상북도 부천시,양재천68길
2725,2726,Z8344252091ST,jia57@dreamwiz.com590,916870,손민재,063-168-6367,873345-1292170,1951-12-04,64,F,N,울산광역시 용산구,도산대가 (현주이김읍)
2726,2727,Z6404244541ST,gimyeonghyi@nate.com451,280238,최숙자,019-344-6303,797380-1401156,1965-05-29,56,F,N,전라북도 용인시,가락길 (상철김김읍)
2727,2728,Z5953263551ST,jihyehwang@nate.com537,705575,박준혁,064-778-0476,942425-1688627,1966-08-08,57,F,N,경기도 의왕시,도산대로
2728,2729,Z7714243511ST,jieun84@hotmail.com381,174419,고동현,043-825-0384,761579-1147905,1939-10-26,77,F,N,경기도 안산시,도산대65거리 (현숙김김읍)
2729,2730,Z5724241831ST,dohyeongim@hanmail.net943,440766,김경희,019-827-1400,912849-2185777,1963-04-15,50,F,N,경상남도 금산군,상록구 선릉50가
2730,2731,Z3744277811ST,eunjeonggim@jusighoesa.kr166,500322,안지은,063-338-7385,699290-2288397,1977-05-02,41,M,N,광주광역시 관악구,역삼가 (시우심면)
2731,2732,Z6013279341ST,yunjeongsig@hanmail.net495,732769,김은정,042-130-5066,825685-1518810,1964-07-23,54,M,N,전라남도 양주시,도산대거리 (지원차송동)
2732,2733,Z3044279331ST,yeongsug09@gmail.com492,513376,이승민,033-602-0921,688390-2386309,1982-12-11,36,M,N,전라북도 양구군,일산동구 서초중앙27로 (명숙김리)
2733,2734,Z7514292831ST,gyeonghyihan@nate.com401,408537,한상현,061-239-1567,820504-1272482,1961-12-02,53,F,N,전라남도 광명시,강남대길 (숙자김마을)
2734,2735,Z9724264931ST,zheo@yuhanhoesa.kr593,383557,정광수,011-026-4199,984283-2156076,1937-06-02,64,F,N,서울특별시 서초구,영통구 삼성69길
2735,2736,Z0763224201ST,sujini@gwaggimi.org841,526181,김현지,061-361-6043,730661-2285682,1998-11-07,21,M,N,강원도 여주시,개포로
2736,2737,Z9404293101ST,eunji50@daum.net0,106407,이도윤,052-437-8438,937473-1748097,1956-01-13,64,F,N,대전광역시 강서구,학동64거리
2737,2738,Z9044244991ST,myeongjabae@gimbagi.com964,553060,한은영,016-439-4463,936747-1225796,1948-07-01,71,F,N,강원도 부천시,논현116가
2738,2739,Z9863249221ST,nyun@yu.com32,717110,최건우,062-712-1944,602414-1652273,1935-07-27,69,M,N,대구광역시 북구,가락길
2739,2740,Z3604235371ST,sujin94@iio.kr272,461368,박미경,02-7529-4326,968076-2260406,1973-04-09,48,M,N,전라남도 청주시,흥덕구 선릉0길 (춘자이차리)
2740,2741,Z2672263241ST,minsui@eomgim.com56,170656,송하은,043-795-1708,840176-1443918,1989-10-15,34,M,N,울산광역시 노원구,양재천316길 (영숙이진동)
2741,2742,Z0634222131ST,ygim@ju.kr413,391954,김재호,017-547-2448,939067-1231292,1992-06-13,28,F,N,대구광역시 종로구,백제고분길
2742,2743,Z1624216011ST,yujin37@gmail.com657,222447,김은지,054-190-4020,881448-2046694,1993-06-04,26,F,N,충청북도 부천시,양재천거리
2743,2744,Z2933219941ST,oo@nate.com276,686856,박명자,018-751-1654,728638-2275826,1985-12-01,39,M,N,경상남도 동해시,잠실가 (정자김리)
2744,2745,Z5514211591ST,gimcaeweon@yuhanhoesa.com135,463617,김시우,055-174-1306,749780-2382996,1963-01-21,56,M,N,충청남도 가평군,잠실7로 (예준장읍)
2745,2746,Z2963267001ST,jogyeongja@nate.com588,842802,이영길,031-169-5604,770248-1570400,1984-08-05,34,F,N,전라북도 수원시,논현00로
2746,2747,Z1634262401ST,uan@hanmail.net301,564323,백영호,010-5210-3004,757140-1555682,1992-09-10,22,F,N,경상북도 포천시,봉은사8로 (현지김마을)
2747,2748,Z1224251461ST,minjian@jusighoesa.com924,962345,서재호,011-180-2439,926031-1610960,1999-12-31,20,M,N,대구광역시 마포구,원미구 석촌호수072길
2748,2749,Z6644229761ST,myeongsug22@live.com956,782680,윤재호,031-142-7729,879224-1461398,1960-10-21,56,F,N,경상남도 영동군,서초중앙4길
2749,2750,Z8714213281ST,eunseogim@yuhanhoesa.org893,783414,박숙자,070-6003-1629,891948-1351871,1935-02-21,79,M,N,경상남도 청주시,반포대0거리
2750,2751,Z2824212341ST,wgim@nahonghwang.net641,806764,이준호,031-624-0045,733322-1638761,1981-02-27,34,F,N,세종특별자치시 동구,선릉가
2751,2752,Z7524224521ST,jeongsig31@hotmail.com375,153826,손정호,031-238-6964,847353-1520326,1963-12-26,51,F,N,서울특별시 양천구,학동334길
2752,2753,Z5714220141ST,jeongsig59@yu.net611,902750,김영호,017-957-2946,971922-1247706,1961-10-30,52,F,N,서울특별시 송파구,분당구 양재천로
2753,2754,Z2634216701ST,ogim@ju.kr834,399149,이지훈,041-905-3818,965275-1966199,1987-06-08,38,M,N,경상남도 성남시,언주길 (경숙최진동)
2754,2755,Z8724243641ST,uhan@bagcoegim.org246,942942,최영미,064-745-0599,805989-1517670,1957-12-15,64,F,N,서울특별시 마포구,개포길
2755,2756,Z6534293401ST,najaehyeon@igim.com390,643134,허지원,061-635-2582,784228-1932512,1965-11-19,54,F,N,충청북도 수원시,잠실3거리
2756,2757,Z3124266241ST,ojeonghyi@jusighoesa.kr843,664433,이동현,051-766-1634,713483-1973804,1984-01-04,33,F,N,울산광역시 금천구,청원구 오금61로
2757,2758,Z7863230981ST,gimujin@hotmail.com896,232995,송예은,031-288-8811,723450-1697231,1957-05-21,74,M,N,제주특별자치도 용인시,도산대길 (영환안면)
2758,2759,Z6154239551ST,rgim@dreamwiz.com252,380022,윤광수,032-127-7978,744619-1432059,1965-03-29,58,F,N,서울특별시 중랑구,석촌호수거리
2759,2760,Z2353272281ST,jaeho60@hanmail.net609,837324,이정희,055-104-9263,810486-1988260,1981-01-14,38,M,N,제주특별자치도 음성군,서초중앙거리 (영일김이읍)
2760,2761,Z7434282121ST,jiyeong86@jusighoesa.net890,706377,김정호,033-992-7104,700405-1600630,1967-01-12,55,F,N,부산광역시 서초구,가락4로 (정남김리)
2761,2762,Z9373277551ST,gyeonghyi47@io.com898,687388,이현숙,017-521-5412,773214-2104080,1949-11-21,72,M,N,충청남도 정선군,강남대로
2762,2763,Z5634270881ST,gimjeonghyi@dreamwiz.com443,220987,안영진,054-651-2106,688498-1762019,1967-08-16,55,M,N,충청남도 수원시,서초대710가 (정호곽읍)
2763,2764,Z9534295651ST,myeongjayun@yu.kr44,701903,박진우,018-007-3608,710338-1643611,1936-08-08,73,F,N,전라북도 동두천시,반포대40로 (정남김읍)
2764,2765,Z7903265121ST,hi@hanmail.net635,689722,손예진,017-394-0172,849828-2108531,1942-03-06,63,F,N,경기도 김포시,오금로 (경수이리)
2765,2766,Z1644265951ST,suminbag@igang.org907,654154,이종수,016-206-0961,704606-1155824,1997-08-06,24,F,N,울산광역시 남구,서초중앙5가 (재호박이면)
2766,2767,Z1624281051ST,abag@naver.com353,209947,김경수,051-033-1052,701041-1533521,1995-03-15,20,M,N,대구광역시 구로구,가락길 (현숙김읍)
2767,2768,Z2644292031ST,gimhyeonji@hotmail.com865,397239,서미경,042-727-9617,944314-1939775,1988-12-24,38,F,N,부산광역시 중랑구,삼성가
2768,2769,Z2073229521ST,jinugim@yu.com390,381993,윤영일,032-074-9321,973233-2182161,1987-04-07,39,M,N,충청남도 수원시,논현40길
2769,2770,Z2933269611ST,junseoi@live.com427,617693,허지민,064-724-9105,726851-1449388,1986-03-17,34,M,N,전라남도 태백시,논현195길
2770,2771,Z9923214221ST,junyeong14@naver.com354,874230,김은주,064-753-8087,768770-2264661,1937-04-04,66,M,N,서울특별시 용산구,논현55거리
2771,2772,Z0604215231ST,kyun@ju.org76,147852,강영환,016-071-6827,830944-2342751,1993-06-22,29,F,N,전라남도 예산군,강남대7가
2772,2773,Z1643235931ST,jungsusong@yu.kr572,841197,송지혜,033-555-0808,735400-1186391,1986-03-21,37,M,N,경기도 원주시,만안구 가락93가
2773,2774,Z9463224191ST,jeongjasong@jusighoesa.com651,487968,나수진,019-951-1479,761896-1447171,1932-08-15,75,M,N,충청북도 예산군,학동길
2774,2775,Z9724281631ST,igim@gmail.com173,420205,류경희,017-719-0915,901742-1877553,1954-04-07,77,M,N,충청남도 청주시,삼성377거리 (현준김하리)
2775,2776,Z1553238791ST,hyeonsugbag@naver.com535,268830,이숙자,033-405-9587,672973-2261871,2000-01-17,26,F,N,충청북도 안양시,도산대59가 (정희윤김동)
2776,2777,Z6723258421ST,si@hotmail.com544,640282,이영철,017-487-1452,736918-1349606,1970-05-14,57,F,N,강원도 용인시,삼성651거리 (정훈문장동)
2777,2778,Z5704254021ST,seoyun04@yuhanhoesa.com812,284651,이준영,070-8378-8177,805883-2289636,1968-12-29,59,F,N,경상북도 태안군,동안구 선릉로 (서현김박면)
2778,2779,Z7714262411ST,seohyeon91@hotmail.com402,954284,김명자,032-838-5884,680614-1555022,1959-01-12,76,M,N,부산광역시 관악구,서초대98로
2779,2780,Z7314289621ST,ujeongho@gangjangbag.com157,376425,박영희,041-200-0479,963796-2398913,1966-01-26,55,F,N,대전광역시 양천구,석촌호수70길 (채원오이리)
2780,2781,Z6853289431ST,zgim@gmail.com334,940373,손수빈,043-730-5044,872771-2066464,1969-04-24,58,F,N,충청남도 청주시,학동728길 (하은서읍)
2781,2782,Z1154230161ST,jimini@ju.kr696,572508,한미경,010-8508-3717,827396-1225215,1991-06-28,24,F,N,광주광역시 중구,영동대가 (수민김리)
2782,2783,Z6614278191ST,sumin61@naver.com864,688588,이진호,055-398-6393,933654-1477299,1967-06-19,59,M,N,대구광역시 송파구,테헤란거리
2783,2784,Z6714298301ST,zcoe@iisin.kr616,435608,이윤서,061-871-1228,950820-1778055,1963-07-08,53,F,N,부산광역시 영등포구,삼성길 (건우진마을)
2784,2785,Z8544233751ST,ijaeho@simbaeggim.kr414,818487,강시우,063-970-1397,675532-1531963,1934-10-11,67,F,N,충청북도 정선군,석촌호수로
